UF,Cód_IBGE,Ano,Setor,Valor,Variável
Alagoas,27,2007,"29 Fabricação de veículos automotores, reboques e carrocerias",253.0,Pessoal ocupado em 31/12
Alagoas,27,2008,Total,102222.0,Pessoal ocupado em 31/12
Alagoas,27,2008,B Indústrias extrativas,442.0,Pessoal ocupado em 31/12
Alagoas,27,2008,C Indústrias de transformação,101780.0,Pessoal ocupado em 31/12
Alagoas,27,2008,10 Fabricação de produtos alimentícios,82004.0,Pessoal ocupado em 31/12
Alagoas,27,2008,20 Fabricação de produtos químicos,1195.0,Pessoal ocupado em 31/12
Alagoas,27,2008,24 Metalurgia,,Pessoal ocupado em 31/12
Alagoas,27,2008,"29 Fabricação de veículos automotores, reboques e carrocerias",243.0,Pessoal ocupado em 31/12
Alagoas,27,2009,Total,102802.0,Pessoal ocupado em 31/12
Alagoas,27,2009,B Indústrias extrativas,452.0,Pessoal ocupado em 31/12
Alagoas,27,2009,C Indústrias de transformação,102350.0,Pessoal ocupado em 31/12
Alagoas,27,2009,10 Fabricação de produtos alimentícios,82888.0,Pessoal ocupado em 31/12
Alagoas,27,2009,20 Fabricação de produtos químicos,944.0,Pessoal ocupado em 31/12
Alagoas,27,2009,24 Metalurgia,,Pessoal ocupado em 31/12
Alagoas,27,2009,"29 Fabricação de veículos automotores, reboques e carrocerias",301.0,Pessoal ocupado em 31/12
Alagoas,27,2010,Total,105602.0,Pessoal ocupado em 31/12
Alagoas,27,2010,B Indústrias extrativas,626.0,Pessoal ocupado em 31/12
Alagoas,27,2010,C Indústrias de transformação,104976.0,Pessoal ocupado em 31/12
Alagoas,27,2010,10 Fabricação de produtos alimentícios,86014.0,Pessoal ocupado em 31/12
Alagoas,27,2010,20 Fabricação de produtos químicos,1101.0,Pessoal ocupado em 31/12
Alagoas,27,2010,24 Metalurgia,75.0,Pessoal ocupado em 31/12
Alagoas,27,2010,"29 Fabricação de veículos automotores, reboques e carrocerias",308.0,Pessoal ocupado em 31/12
Alagoas,27,2011,Total,106661.0,Pessoal ocupado em 31/12
Alagoas,27,2011,B Indústrias extrativas,457.0,Pessoal ocupado em 31/12
Alagoas,27,2011,C Indústrias de transformação,106204.0,Pessoal ocupado em 31/12
Alagoas,27,2011,10 Fabricação de produtos alimentícios,84834.0,Pessoal ocupado em 31/12
Alagoas,27,2011,20 Fabricação de produtos químicos,1184.0,Pessoal ocupado em 31/12
Alagoas,27,2011,24 Metalurgia,62.0,Pessoal ocupado em 31/12
Alagoas,27,2011,"29 Fabricação de veículos automotores, reboques e carrocerias",328.0,Pessoal ocupado em 31/12
Alagoas,27,2012,Total,98360.0,Pessoal ocupado em 31/12
Alagoas,27,2012,B Indústrias extrativas,495.0,Pessoal ocupado em 31/12
Alagoas,27,2012,C Indústrias de transformação,97865.0,Pessoal ocupado em 31/12
Alagoas,27,2012,10 Fabricação de produtos alimentícios,79371.0,Pessoal ocupado em 31/12
Alagoas,27,2012,20 Fabricação de produtos químicos,1349.0,Pessoal ocupado em 31/12
Alagoas,27,2012,24 Metalurgia,83.0,Pessoal ocupado em 31/12
Alagoas,27,2012,"29 Fabricação de veículos automotores, reboques e carrocerias",206.0,Pessoal ocupado em 31/12
Alagoas,27,2013,Total,89365.0,Pessoal ocupado em 31/12
Alagoas,27,2013,B Indústrias extrativas,624.0,Pessoal ocupado em 31/12
Alagoas,27,2013,C Indústrias de transformação,88741.0,Pessoal ocupado em 31/12
Alagoas,27,2013,10 Fabricação de produtos alimentícios,68351.0,Pessoal ocupado em 31/12
Alagoas,27,2013,20 Fabricação de produtos químicos,1317.0,Pessoal ocupado em 31/12
Alagoas,27,2013,24 Metalurgia,369.0,Pessoal ocupado em 31/12
Alagoas,27,2013,"29 Fabricação de veículos automotores, reboques e carrocerias",268.0,Pessoal ocupado em 31/12
Alagoas,27,2014,Total,81197.0,Pessoal ocupado em 31/12
Alagoas,27,2014,B Indústrias extrativas,539.0,Pessoal ocupado em 31/12
Alagoas,27,2014,C Indústrias de transformação,80658.0,Pessoal ocupado em 31/12
Alagoas,27,2014,10 Fabricação de produtos alimentícios,62628.0,Pessoal ocupado em 31/12
Alagoas,27,2014,20 Fabricação de produtos químicos,1374.0,Pessoal ocupado em 31/12
Alagoas,27,2014,24 Metalurgia,223.0,Pessoal ocupado em 31/12
Alagoas,27,2014,"29 Fabricação de veículos automotores, reboques e carrocerias",431.0,Pessoal ocupado em 31/12
Alagoas,27,2015,Total,74103.0,Pessoal ocupado em 31/12
Alagoas,27,2015,B Indústrias extrativas,504.0,Pessoal ocupado em 31/12
Alagoas,27,2015,C Indústrias de transformação,73599.0,Pessoal ocupado em 31/12
Alagoas,27,2015,10 Fabricação de produtos alimentícios,53819.0,Pessoal ocupado em 31/12
Alagoas,27,2015,20 Fabricação de produtos químicos,1173.0,Pessoal ocupado em 31/12
Alagoas,27,2015,24 Metalurgia,134.0,Pessoal ocupado em 31/12
Alagoas,27,2015,"29 Fabricação de veículos automotores, reboques e carrocerias",369.0,Pessoal ocupado em 31/12
Alagoas,27,2016,Total,68348.0,Pessoal ocupado em 31/12
Alagoas,27,2016,B Indústrias extrativas,729.0,Pessoal ocupado em 31/12
Alagoas,27,2016,C Indústrias de transformação,67619.0,Pessoal ocupado em 31/12
Alagoas,27,2016,10 Fabricação de produtos alimentícios,54278.0,Pessoal ocupado em 31/12
Alagoas,27,2016,20 Fabricação de produtos químicos,1196.0,Pessoal ocupado em 31/12
Alagoas,27,2016,24 Metalurgia,112.0,Pessoal ocupado em 31/12
Alagoas,27,2016,"29 Fabricação de veículos automotores, reboques e carrocerias",335.0,Pessoal ocupado em 31/12
Alagoas,27,2017,Total,67840.0,Pessoal ocupado em 31/12
Alagoas,27,2017,B Indústrias extrativas,834.0,Pessoal ocupado em 31/12
Alagoas,27,2017,C Indústrias de transformação,67006.0,Pessoal ocupado em 31/12
Alagoas,27,2017,10 Fabricação de produtos alimentícios,53856.0,Pessoal ocupado em 31/12
Alagoas,27,2017,20 Fabricação de produtos químicos,1581.0,Pessoal ocupado em 31/12
Alagoas,27,2017,24 Metalurgia,96.0,Pessoal ocupado em 31/12
Alagoas,27,2017,"29 Fabricação de veículos automotores, reboques e carrocerias",212.0,Pessoal ocupado em 31/12
Alagoas,27,2018,Total,61907.0,Pessoal ocupado em 31/12
Alagoas,27,2018,B Indústrias extrativas,615.0,Pessoal ocupado em 31/12
Alagoas,27,2018,C Indústrias de transformação,61292.0,Pessoal ocupado em 31/12
Alagoas,27,2018,10 Fabricação de produtos alimentícios,39791.0,Pessoal ocupado em 31/12
Alagoas,27,2018,20 Fabricação de produtos químicos,1614.0,Pessoal ocupado em 31/12
Alagoas,27,2018,24 Metalurgia,93.0,Pessoal ocupado em 31/12
Alagoas,27,2018,"29 Fabricação de veículos automotores, reboques e carrocerias",179.0,Pessoal ocupado em 31/12
Alagoas,27,2019,Total,61280.0,Pessoal ocupado em 31/12
Alagoas,27,2019,B Indústrias extrativas,456.0,Pessoal ocupado em 31/12
Alagoas,27,2019,C Indústrias de transformação,60824.0,Pessoal ocupado em 31/12
Alagoas,27,2019,10 Fabricação de produtos alimentícios,40316.0,Pessoal ocupado em 31/12
Alagoas,27,2019,20 Fabricação de produtos químicos,1627.0,Pessoal ocupado em 31/12
Alagoas,27,2019,24 Metalurgia,103.0,Pessoal ocupado em 31/12
Alagoas,27,2019,"29 Fabricação de veículos automotores, reboques e carrocerias",187.0,Pessoal ocupado em 31/12
Alagoas,27,2020,Total,59209.0,Pessoal ocupado em 31/12
Alagoas,27,2020,B Indústrias extrativas,458.0,Pessoal ocupado em 31/12
Alagoas,27,2020,C Indústrias de transformação,58751.0,Pessoal ocupado em 31/12
Alagoas,27,2020,10 Fabricação de produtos alimentícios,43939.0,Pessoal ocupado em 31/12
Alagoas,27,2020,20 Fabricação de produtos químicos,1867.0,Pessoal ocupado em 31/12
Alagoas,27,2020,24 Metalurgia,142.0,Pessoal ocupado em 31/12
Alagoas,27,2020,"29 Fabricação de veículos automotores, reboques e carrocerias",128.0,Pessoal ocupado em 31/12
Alagoas,27,2021,Total,63645.0,Pessoal ocupado em 31/12
Alagoas,27,2021,B Indústrias extrativas,831.0,Pessoal ocupado em 31/12
Alagoas,27,2021,C Indústrias de transformação,62814.0,Pessoal ocupado em 31/12
Alagoas,27,2021,10 Fabricação de produtos alimentícios,47032.0,Pessoal ocupado em 31/12
Alagoas,27,2021,20 Fabricação de produtos químicos,2188.0,Pessoal ocupado em 31/12
Alagoas,27,2021,24 Metalurgia,143.0,Pessoal ocupado em 31/12
Alagoas,27,2021,"29 Fabricação de veículos automotores, reboques e carrocerias",147.0,Pessoal ocupado em 31/12
Alagoas,27,2022,Total,65919.0,Pessoal ocupado em 31/12
Alagoas,27,2022,B Indústrias extrativas,1496.0,Pessoal ocupado em 31/12
Alagoas,27,2022,C Indústrias de transformação,64423.0,Pessoal ocupado em 31/12
Alagoas,27,2022,10 Fabricação de produtos alimentícios,48976.0,Pessoal ocupado em 31/12
Alagoas,27,2022,20 Fabricação de produtos químicos,2305.0,Pessoal ocupado em 31/12
Alagoas,27,2022,24 Metalurgia,152.0,Pessoal ocupado em 31/12
Alagoas,27,2022,"29 Fabricação de veículos automotores, reboques e carrocerias",194.0,Pessoal ocupado em 31/12
Alagoas,27,2023,Total,69462.0,Pessoal ocupado em 31/12
Alagoas,27,2023,B Indústrias extrativas,1872.0,Pessoal ocupado em 31/12
Alagoas,27,2023,C Indústrias de transformação,67590.0,Pessoal ocupado em 31/12
Alagoas,27,2023,10 Fabricação de produtos alimentícios,50722.0,Pessoal ocupado em 31/12
Alagoas,27,2023,20 Fabricação de produtos químicos,2565.0,Pessoal ocupado em 31/12
Alagoas,27,2023,24 Metalurgia,174.0,Pessoal ocupado em 31/12
Alagoas,27,2023,"29 Fabricação de veículos automotores, reboques e carrocerias",199.0,Pessoal ocupado em 31/12
Sergipe,28,2007,Total,35221.0,Pessoal ocupado em 31/12
Sergipe,28,2007,B Indústrias extrativas,4574.0,Pessoal ocupado em 31/12
Sergipe,28,2007,C Indústrias de transformação,30647.0,Pessoal ocupado em 31/12
Sergipe,28,2007,10 Fabricação de produtos alimentícios,6763.0,Pessoal ocupado em 31/12
Sergipe,28,2007,20 Fabricação de produtos químicos,914.0,Pessoal ocupado em 31/12
Sergipe,28,2007,24 Metalurgia,22.0,Pessoal ocupado em 31/12
Sergipe,28,2007,"29 Fabricação de veículos automotores, reboques e carrocerias",411.0,Pessoal ocupado em 31/12
Sergipe,28,2008,Total,36227.0,Pessoal ocupado em 31/12
Sergipe,28,2008,B Indústrias extrativas,4837.0,Pessoal ocupado em 31/12
Sergipe,28,2008,C Indústrias de transformação,31390.0,Pessoal ocupado em 31/12
Sergipe,28,2008,10 Fabricação de produtos alimentícios,8279.0,Pessoal ocupado em 31/12
Sergipe,28,2008,20 Fabricação de produtos químicos,814.0,Pessoal ocupado em 31/12
Sergipe,28,2008,24 Metalurgia,39.0,Pessoal ocupado em 31/12
Sergipe,28,2008,"29 Fabricação de veículos automotores, reboques e carrocerias",452.0,Pessoal ocupado em 31/12
Sergipe,28,2009,Total,41043.0,Pessoal ocupado em 31/12
Sergipe,28,2009,B Indústrias extrativas,5046.0,Pessoal ocupado em 31/12
Sergipe,28,2009,C Indústrias de transformação,35997.0,Pessoal ocupado em 31/12
Sergipe,28,2009,10 Fabricação de produtos alimentícios,9138.0,Pessoal ocupado em 31/12
Sergipe,28,2009,20 Fabricação de produtos químicos,1007.0,Pessoal ocupado em 31/12
Sergipe,28,2009,24 Metalurgia,44.0,Pessoal ocupado em 31/12
Sergipe,28,2009,"29 Fabricação de veículos automotores, reboques e carrocerias",336.0,Pessoal ocupado em 31/12
Sergipe,28,2010,Total,41336.0,Pessoal ocupado em 31/12
Sergipe,28,2010,B Indústrias extrativas,5164.0,Pessoal ocupado em 31/12
Sergipe,28,2010,C Indústrias de transformação,36172.0,Pessoal ocupado em 31/12
Sergipe,28,2010,10 Fabricação de produtos alimentícios,9065.0,Pessoal ocupado em 31/12
Sergipe,28,2010,20 Fabricação de produtos químicos,1014.0,Pessoal ocupado em 31/12
Sergipe,28,2010,24 Metalurgia,25.0,Pessoal ocupado em 31/12
Sergipe,28,2010,"29 Fabricação de veículos automotores, reboques e carrocerias",371.0,Pessoal ocupado em 31/12
Sergipe,28,2011,Total,45552.0,Pessoal ocupado em 31/12
Sergipe,28,2011,B Indústrias extrativas,4631.0,Pessoal ocupado em 31/12
Sergipe,28,2011,C Indústrias de transformação,40921.0,Pessoal ocupado em 31/12
Sergipe,28,2011,10 Fabricação de produtos alimentícios,9466.0,Pessoal ocupado em 31/12
Sergipe,28,2011,20 Fabricação de produtos químicos,983.0,Pessoal ocupado em 31/12
Sergipe,28,2011,24 Metalurgia,56.0,Pessoal ocupado em 31/12
Sergipe,28,2011,"29 Fabricação de veículos automotores, reboques e carrocerias",436.0,Pessoal ocupado em 31/12
Sergipe,28,2012,Total,48410.0,Pessoal ocupado em 31/12
Sergipe,28,2012,B Indústrias extrativas,4944.0,Pessoal ocupado em 31/12
Sergipe,28,2012,C Indústrias de transformação,43466.0,Pessoal ocupado em 31/12
Sergipe,28,2012,10 Fabricação de produtos alimentícios,9507.0,Pessoal ocupado em 31/12
Sergipe,28,2012,20 Fabricação de produtos químicos,1042.0,Pessoal ocupado em 31/12
Sergipe,28,2012,24 Metalurgia,70.0,Pessoal ocupado em 31/12
Sergipe,28,2012,"29 Fabricação de veículos automotores, reboques e carrocerias",516.0,Pessoal ocupado em 31/12
Sergipe,28,2013,Total,50316.0,Pessoal ocupado em 31/12
Sergipe,28,2013,B Indústrias extrativas,4209.0,Pessoal ocupado em 31/12
Sergipe,28,2013,C Indústrias de transformação,46107.0,Pessoal ocupado em 31/12
Sergipe,28,2013,10 Fabricação de produtos alimentícios,11016.0,Pessoal ocupado em 31/12
Sergipe,28,2013,20 Fabricação de produtos químicos,2009.0,Pessoal ocupado em 31/12
Sergipe,28,2013,24 Metalurgia,111.0,Pessoal ocupado em 31/12
Sergipe,28,2013,"29 Fabricação de veículos automotores, reboques e carrocerias",771.0,Pessoal ocupado em 31/12
Sergipe,28,2014,Total,49325.0,Pessoal ocupado em 31/12
Sergipe,28,2014,B Indústrias extrativas,3728.0,Pessoal ocupado em 31/12
Sergipe,28,2014,C Indústrias de transformação,45597.0,Pessoal ocupado em 31/12
Sergipe,28,2014,10 Fabricação de produtos alimentícios,11314.0,Pessoal ocupado em 31/12
Sergipe,28,2014,20 Fabricação de produtos químicos,1955.0,Pessoal ocupado em 31/12
Sergipe,28,2014,24 Metalurgia,174.0,Pessoal ocupado em 31/12
Sergipe,28,2014,"29 Fabricação de veículos automotores, reboques e carrocerias",880.0,Pessoal ocupado em 31/12
Sergipe,28,2015,Total,49879.0,Pessoal ocupado em 31/12
Sergipe,28,2015,B Indústrias extrativas,3385.0,Pessoal ocupado em 31/12
Sergipe,28,2015,C Indústrias de transformação,46494.0,Pessoal ocupado em 31/12
Sergipe,28,2015,10 Fabricação de produtos alimentícios,13256.0,Pessoal ocupado em 31/12
Sergipe,28,2015,20 Fabricação de produtos químicos,1882.0,Pessoal ocupado em 31/12
Sergipe,28,2015,24 Metalurgia,199.0,Pessoal ocupado em 31/12
Sergipe,28,2015,"29 Fabricação de veículos automotores, reboques e carrocerias",2743.0,Pessoal ocupado em 31/12
Sergipe,28,2016,Total,43391.0,Pessoal ocupado em 31/12
Sergipe,28,2016,B Indústrias extrativas,2788.0,Pessoal ocupado em 31/12
Sergipe,28,2016,C Indústrias de transformação,40603.0,Pessoal ocupado em 31/12
Sergipe,28,2016,10 Fabricação de produtos alimentícios,10917.0,Pessoal ocupado em 31/12
Sergipe,28,2016,20 Fabricação de produtos químicos,1824.0,Pessoal ocupado em 31/12
Sergipe,28,2016,24 Metalurgia,204.0,Pessoal ocupado em 31/12
Sergipe,28,2016,"29 Fabricação de veículos automotores, reboques e carrocerias",2398.0,Pessoal ocupado em 31/12
Sergipe,28,2017,Total,43552.0,Pessoal ocupado em 31/12
Sergipe,28,2017,B Indústrias extrativas,2713.0,Pessoal ocupado em 31/12
Sergipe,28,2017,C Indústrias de transformação,40839.0,Pessoal ocupado em 31/12
Sergipe,28,2017,10 Fabricação de produtos alimentícios,11769.0,Pessoal ocupado em 31/12
Sergipe,28,2017,20 Fabricação de produtos químicos,1887.0,Pessoal ocupado em 31/12
Sergipe,28,2017,24 Metalurgia,188.0,Pessoal ocupado em 31/12
Sergipe,28,2017,"29 Fabricação de veículos automotores, reboques e carrocerias",2630.0,Pessoal ocupado em 31/12
Sergipe,28,2018,Total,42627.0,Pessoal ocupado em 31/12
Sergipe,28,2018,B Indústrias extrativas,2245.0,Pessoal ocupado em 31/12
Sergipe,28,2018,C Indústrias de transformação,40382.0,Pessoal ocupado em 31/12
Sergipe,28,2018,10 Fabricação de produtos alimentícios,11696.0,Pessoal ocupado em 31/12
Sergipe,28,2018,20 Fabricação de produtos químicos,1607.0,Pessoal ocupado em 31/12
Sergipe,28,2018,24 Metalurgia,182.0,Pessoal ocupado em 31/12
Sergipe,28,2018,"29 Fabricação de veículos automotores, reboques e carrocerias",2573.0,Pessoal ocupado em 31/12
Sergipe,28,2019,Total,40614.0,Pessoal ocupado em 31/12
Sergipe,28,2019,B Indústrias extrativas,2200.0,Pessoal ocupado em 31/12
Sergipe,28,2019,C Indústrias de transformação,38414.0,Pessoal ocupado em 31/12
Sergipe,28,2019,10 Fabricação de produtos alimentícios,11432.0,Pessoal ocupado em 31/12
Sergipe,28,2019,20 Fabricação de produtos químicos,1521.0,Pessoal ocupado em 31/12
Sergipe,28,2019,24 Metalurgia,185.0,Pessoal ocupado em 31/12
Sergipe,28,2019,"29 Fabricação de veículos automotores, reboques e carrocerias",2694.0,Pessoal ocupado em 31/12
Sergipe,28,2020,Total,41162.0,Pessoal ocupado em 31/12
Sergipe,28,2020,B Indústrias extrativas,1496.0,Pessoal ocupado em 31/12
Sergipe,28,2020,C Indústrias de transformação,39666.0,Pessoal ocupado em 31/12
Sergipe,28,2020,10 Fabricação de produtos alimentícios,11493.0,Pessoal ocupado em 31/12
Sergipe,28,2020,20 Fabricação de produtos químicos,1814.0,Pessoal ocupado em 31/12
Sergipe,28,2020,24 Metalurgia,194.0,Pessoal ocupado em 31/12
Sergipe,28,2020,"29 Fabricação de veículos automotores, reboques e carrocerias",2737.0,Pessoal ocupado em 31/12
Sergipe,28,2021,Total,39143.0,Pessoal ocupado em 31/12
Sergipe,28,2021,B Indústrias extrativas,1061.0,Pessoal ocupado em 31/12
Sergipe,28,2021,C Indústrias de transformação,38082.0,Pessoal ocupado em 31/12
Sergipe,28,2021,10 Fabricação de produtos alimentícios,10518.0,Pessoal ocupado em 31/12
Sergipe,28,2021,20 Fabricação de produtos químicos,1241.0,Pessoal ocupado em 31/12
Sergipe,28,2021,24 Metalurgia,178.0,Pessoal ocupado em 31/12
Sergipe,28,2021,"29 Fabricação de veículos automotores, reboques e carrocerias",1815.0,Pessoal ocupado em 31/12
Sergipe,28,2022,Total,40135.0,Pessoal ocupado em 31/12
Sergipe,28,2022,B Indústrias extrativas,1151.0,Pessoal ocupado em 31/12
Sergipe,28,2022,C Indústrias de transformação,38984.0,Pessoal ocupado em 31/12
Sergipe,28,2022,10 Fabricação de produtos alimentícios,11772.0,Pessoal ocupado em 31/12
Sergipe,28,2022,20 Fabricação de produtos químicos,2149.0,Pessoal ocupado em 31/12
Sergipe,28,2022,24 Metalurgia,225.0,Pessoal ocupado em 31/12
Sergipe,28,2022,"29 Fabricação de veículos automotores, reboques e carrocerias",1177.0,Pessoal ocupado em 31/12
Sergipe,28,2023,Total,43430.0,Pessoal ocupado em 31/12
Sergipe,28,2023,B Indústrias extrativas,1917.0,Pessoal ocupado em 31/12
Sergipe,28,2023,C Indústrias de transformação,41513.0,Pessoal ocupado em 31/12
Sergipe,28,2023,10 Fabricação de produtos alimentícios,12239.0,Pessoal ocupado em 31/12
Sergipe,28,2023,20 Fabricação de produtos químicos,2125.0,Pessoal ocupado em 31/12
Sergipe,28,2023,24 Metalurgia,213.0,Pessoal ocupado em 31/12
Sergipe,28,2023,"29 Fabricação de veículos automotores, reboques e carrocerias",1254.0,Pessoal ocupado em 31/12
Bahia,29,2007,Total,187506.0,Pessoal ocupado em 31/12
Bahia,29,2007,B Indústrias extrativas,10979.0,Pessoal ocupado em 31/12
Bahia,29,2007,C Indústrias de transformação,176527.0,Pessoal ocupado em 31/12
Bahia,29,2007,10 Fabricação de produtos alimentícios,24971.0,Pessoal ocupado em 31/12
Bahia,29,2007,20 Fabricação de produtos químicos,11600.0,Pessoal ocupado em 31/12
